refseq	HLD_85_R1	HLD_80_R1	HLD_72_2_R1	HLD_47_R1	HLD_28_R1	HLD_23_R1	HLD_112_R1	HLD_111_2_R1	HLD_102_R1	HLD_100_R1	CL_177_R1	CL_173_2_R1	CL_169_BL_R1	CL_166_BL_R2_R1	CL_165_R1	CL_160_R1	CL_144_2_R1	CL_141_BL_R2_R1	CL_139_BL_2_R1	CL_119_R1	subsys4	subsys1	subsys2	subsys3
766415	0	0	0	0	0	36	0	0	0	0	1162	0	0	213	0	0	14	0	0	0	Multiple sugar ABC transporter, membrane-spanning permease protein MsmF	Carbohydrates	Di- and oligosaccharides	Fructooligosaccharides(FOS)_and_Raffinose_Utilization
474302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	delta 1-pyrroline-5-carboxylate synthetase	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin_biosynthesis2
836315	0	444	34	0	13	0	0	225	0	953	0	0	0	1411	1	0	1	0	0	1	Adenosylcobinamide amidohydrolase (EC 3.5.1.90)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis
1797753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LysR family transcriptional regulator YnfL	Regulation and Cell signaling	NA	DNA-binding_regulatory_proteins,_strays
1199134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Oxidoreductase ion channel	Clustering-based subsystems	NA	Staphylococcus_aureus_hypothetical_repetitive_gene_loci
1593338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactam utilization protein LamB	Clustering-based subsystems	NA	EC699-706
1409666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glucose-6-phosphate isomerase, archaeal II (EC 5.3.1.9)	Carbohydrates	Central carbohydrate metabolism	Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes
1588437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Poly(beta-D-mannuronate) C5 epimerase precursor (EC 5.1.3.-)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
1108102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PTS system, glucose-specific IIA component (EC 2.7.1.69)	Carbohydrates	Di- and oligosaccharides	Trehalose_Uptake_and_Utilization
455253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sarcosine oxidase beta subunit (EC 1.5.3.1)	Clustering-based subsystems	Sarcosine oxidase	CBSS-188.1.peg.6170
67864	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	Phosphatidylglycerophosphatase B (EC 3.1.3.27)	Stress Response	Osmotic stress	Osmotic_stress_cluster
2251915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Major capsid protein	Phages, Prophages, Transposable elements	Bacteriophage structural proteins	Phage_capsid_proteins
2100663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LSU ribosomal protein L33p	Protein Metabolism	Protein biosynthesis	Ribosome_LSU_bacterial
783467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NADP-reducing hydrogenase, subunit A	Respiration	Electron donating reactions	Hydrogenases
1828810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ureidoglycolate dehydrogenase (EC 1.1.1.154)	Nitrogen Metabolism	NA	Allantoin_Utilization
2193350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Beta-fimbriae probable major subunit	Virulence	Fimbriae of the Chaperone/Usher Assembly Pathway	&#946;-Fimbriae
1138964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative lipase in cluster with Phosphatidate cytidylyltransferase	Clustering-based subsystems	Hypothetical lipase related to Phosphatidate metabolism	CBSS-316407.3.peg.1371
598152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AnfO protein, required for Mo- and V-independent nitrogenase	Nitrogen Metabolism	NA	Nitrogen_fixation
1202934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcriptional regulator KdgR, KDG operon repressor	Carbohydrates	Monosaccharides	D-Galacturonate_and_D-Glucuronate_Utilization
1620324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lipase (EC 3.1.1.3) family protein, sll1969 homolog	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
803319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Agmatine deiminase (EC 3.5.3.12)	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Polyamine_Metabolism
1577661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Vi polysaccharide biosynthesis protein tviC	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Capsular_surface_virulence_antigen_loci
1736941	0	0	0	0	37	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	Nitrogen regulatory protein P-II	Nitrogen Metabolism	NA	Ammonia_assimilation
1970308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sarcosine oxidase delta subunit (EC 1.5.3.1)	Clustering-based subsystems	Sarcosine oxidase	CBSS-188.1.peg.6170
1923222	0	2	0	1	1	194	0	0	1	0	0	0	0	0	0	42	0	5	0	2	Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Polyamine_Metabolism
438773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Archaeal flavoprotein COG1036	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin_biosynthesis2
1439584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NRPS module 4 PG-Ser-Gly-Thr	Secondary Metabolism	Bacterial cytostatics, differentiation factors and antibiotics	Nonribosomal_peptide_synthetases_(NRPS)_in_Frankia_sp._Ccl3
81499_Alistipes_FR900715.1|CDE65069.1	61	0	3	47	9	1	0	432	7	773	58	0	13	1	268	2	0	52	0	0	Tryptophanase (EC 4.1.99.1)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation
40090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Uncharacterized siderophore S biosynthesis AcsA-like protein	Iron acquisition and metabolism	Siderophores	Siderophore_Achromobactin
22497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Type IV pilus biogenesis protein PilP	Membrane Transport	Protein and nucleoprotein secretion system, Type IV	Type_IV_pilus
1523641_Prevotella_FR880659.1|CDA65100.1	17	0	0	0	7	0	0	0	0	201	0	208	0	0	0	159	0	0	10	0	Chitin catabolic cascade sensor histidine kinase ChiS	Carbohydrates	Aminosugars	(GlcNAc)2_Catabolic_Operon
1426558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Multidrug resistance transporter, Bcr/CflA family	Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Copper_homeostasis
219718_Bacteroides_KE340318.1|EPH15025.1	2	0	0	0	0	0	0	4	13	0	0	0	4	0	0	1	0	0	0	0	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor (EC 5.2.1.8)	Potassium metabolism	NA	Potassium_homeostasis
1713476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Membrane proteins related to metalloendopeptidases	Clustering-based subsystems	Protein export?	CBSS-393121.3.peg.2760
777413_Coprococcus_FR886831.1|CDB79338.1	875	3464	1	0	0	0	0	326	0	0	0	0	1572	0	1	5335	0	0	0	0	Exopolysaccharide biosynthesis transcription antiterminator, LytR family	Regulation and Cell signaling	NA	Cell_envelope-associated_LytR-CpsA-Psr_transcriptional_attenuators
1544615	0	0	0	72	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	Phosphocarrier protein kinase/phosphorylase, nitrogen regulation associated	Miscellaneous	NA	ZZ_gjo_need_homes
33449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	YefM protein (antitoxin to YoeB)	Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF)
479037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GDP-mannose 6-dehydrogenase (EC 1.1.1.132)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
1814927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ferric enterobactin transport system permease protein FepD (TC 3.A.1.14.2)	Iron acquisition and metabolism	Siderophores	Siderophore_Enterobactin
784787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Tetrachloroethene reductive dehalogenase TceA	Respiration	NA	Reductive_Dechlorination
911288	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	2	0	2	0	0	Peroxidase (EC 1.11.1.7)	Stress Response	Oxidative stress	Oxidative_stress
1349476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DNA-damage-inducible protein I	DNA Metabolism	DNA repair	DNA_repair,_bacterial
397646_Blautia_FR886712.1|CDB78621.1	22	19	66	438	235	5	0	25	222	29	0	20	592	0	15	3	0	313	41	1	Predicted trehalose ABC transporter, permease component 1, Archaea-type	Carbohydrates	Di- and oligosaccharides	Trehalose_Uptake_and_Utilization
1650015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	Rod shape-determining protein MreC	Cell Division and Cell Cycle	NA	Bacterial_Cytoskeleton
466914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Malonate decarboxylase alpha subunit	Carbohydrates	Organic acids	Malonate_decarboxylase
2047337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative membrane protein precursor SPs0273	Clustering-based subsystems	Carbohydrates	Beta-lactamase_cluster_in_Streptococcus
1144861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted L-rhamnose ABC transporter, ATP-binding component	Carbohydrates	Monosaccharides	L-rhamnose_utilization
947587	0	3	2	0	0	0	0	0	0	0	121	0	0	328	0	0	0	66	8	0	Protein of unknown function DUF484	Clustering-based subsystems	Hypothetical in Lysine biosynthetic cluster	CBSS-323850.3.peg.3269
2060435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hypothetical protein, Lmo2313 homolog [Bacteriophage A118]	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Listeria_phi-A118-like_prophages
1008962_Eubacterium_FP929059.1|CBL35414.1	1	0	1	34	33	0	0	0	23	0	0	0	0	0	5	55	0	0	0	0	Flagellar biosynthesis protein FliS	Motility and Chemotaxis	Flagellar motility in Prokaryota	Flagellum
1444234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SinR, regulator of post-exponential-phase responses genes (competence and sporulation)	Dormancy and Sporulation	NA	Bacillus_biofilm_matrix_protein_component_TasA_and_homologs
1647498_Roseburia_HF999897.1|CDA24048.1	1	15	162	166	0	0	3	79	0	0	1	6	0	0	10	0	0	0	1	0	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine_Biosynthesis
481986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nicel/Cobalt-specific TonB-dependent outer membrane receptor	Membrane Transport	NA	Transport_of_Nickel_and_Cobalt
1026379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted iron-dependent peroxidase, Dyp-type family	Clustering-based subsystems	NA	Conserved_cluster_around_acetyltransferase_YpeA_in_Enterobacteria
1141481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative 3-alpha-hydroxysteroid dehydrogenase/carbonyl reductase oxidoreductase protein (EC 1.1.1.50)	Metabolism of Aromatic Compounds	Peripheral pathways for catabolism of aromatic compounds	Phenylpropanoid_compound_degradation
2248716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lipoxygenase (EC 1.13.11.12)	Secondary Metabolism	Plant Octadecanoids	Octadecanoids
850089	0	0	0	0	0	0	0	0	0	0	91	1	0	116	0	0	0	0	0	0	Internalin-like protein (LPXTG motif) Lin0661 homolog	Virulence, Disease and Defense	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins
757957_Coprobacillus_HF995015.1|CCZ22867.1	1	0	2	0	0	0	4	1	0	10	0	3	0	0	1	0	0	0	1	0	Similar to hypothetical protein DUF454	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1856911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Regulator of nucleoside diphosphate kinase	RNA Metabolism	Transcription	Transcription_factors_bacterial
2000947	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	Glutamate transport substrate-binding protein	Stress Response	Acid stress	Glutamate_transporter_involved_in_acid_tolerance_in_Streptococcus
1928014	0	0	0	0	0	4	0	1	0	0	41	0	0	73	0	0	0	5	2	0	Flagellar hook-associated protein 3	Motility and Chemotaxis	Flagellar motility in Prokaryota	Flagellum
2219536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MFS superfamily export protein YceL	Miscellaneous	NA	ZZ_gjo_need_homes
831263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcriptional regulator of mannitol utilization, DeoR family protein	Carbohydrates	Sugar alcohols	Mannitol_Utilization
1853344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cysteine desulfurase CsdA-CsdE (EC 2.8.1.7), main protein CsdA	Clustering-based subsystems	Lysine, threonine, methionine, and cysteine	CBSS-84588.1.peg.1247
177379_Bacteroides_JH724268.1|EIY78396.1	14	25	0	5	1	0	1	359	61	6	1	7	60	1	39	0	1	0	14	0	Chaperone protein DnaJ	Stress Response	Heat shock	Heat_shock_dnaK_gene_cluster_extended
960934	0	0	2	0	0	3	0	0	0	0	0	0	0	66	0	0	0	22	0	0	Phage lysin	Phages, Prophages, Transposable elements	Phage Host Interactions	Phage_entry_and_exit
143247_Bacteroides_AGDG01000040.1_Bacteroides_faecis_MAJ27_contig040,_whole_genome_shotgun_sequence|orf00167	92	103	0	171	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	tRNA methylase YGL050w homolog Wyeosine biosynthesis	RNA Metabolism	RNA processing and modification	Wyeosine-MimG_Biosynthesis
985479	0	3	4	0	0	3	0	0	0	0	209	0	0	445	0	0	0	17	0	0	Penicillin-insensitive transglycosylase (EC 2.4.2.-) & transpeptidase PBP-1C	Cell Wall and Capsule	NA	Peptidoglycan_Biosynthesis
1257553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Potassium uptake protein, integral membrane component, KtrD	Potassium metabolism	NA	Hyperosmotic_potassium_uptake
448896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	General secretion pathway protein C	Membrane Transport	Protein secretion system, Type II	General_Secretion_Pathway
1302196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RD1 region associated protein Rv3879c	Membrane Transport	Protein translocation across cytoplasmic membrane	ESAT-6_proteins_secretion_system_in_Actinobacteria
1123641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COG0613, Predicted metal-dependent phosphoesterases (PHP family)	RNA Metabolism	RNA processing and modification	tRNA_modification_Bacteria
1959266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sigma factor regulator VreR (cytoplasmic membrane-localized) of trans-envelope signaling system	Regulation and Cell signaling	NA	Trans-envelope_signaling_system_VreARI_in_Pseudomonas
946349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Uncharacterized fimbrial chaperone YehC precursor	Carbohydrates	NA	Unknown_carbohydrate_utilization_(_cluster_Yeg_)
1224768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FIG045374: Type II restriction enzyme, methylase subunit YeeA	Clustering-based subsystems	NA	CBSS-316273.3.peg.2378
1807339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N-3-oxododecanoyl-L-homoserine lactone quorum-sensing transcriptional activator	Regulation and Cell signaling	Quorum sensing and biofilm formation	Quorum_sensing_in_Yersinia
1049879_Faecalibacterium_GL538328.1|EFQ06778.1	186	345	1098	35	197	579	149	431	689	2800	1	394	185	0	976	283	36	3244	1096	0	CRISPR-associated helicase Cas3, protein	Clustering-based subsystems	CRISPRs and associated hypotheticals	CBSS-216592.1.peg.3534
1789888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S-adenosylmethionine-dependent methyltransferase Functionally Coupled to the MukBEF Chromosome Partitioning Mechanism	Cell Division and Cell Cycle	NA	MukBEF_Chromosome_Condensation
1128085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Twin-arginine translocation protein TatB	Membrane Transport	Protein translocation across cytoplasmic membrane	Twin-arginine_translocation_system
703684_Clostridium_KB851046.1|ENZ14933.1	1	1	0	1	0	1	0	0	0	3	5	0	0	30	0	4	2	20	3	26	Beta-lactamase regulatory sensor-transducer BlaR1	Virulence	Resistance to antibiotics and toxic compounds	BlaR1_Family_Regulatory_Sensor-transducer_Disambiguation
2229455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Surface presentation of antigens protein SpaQ	Virulence, Disease and Defense	Invasion and intracellular resistance	Salmonella_invasion_locus
1081458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phage endolysin	Phages, Prophages, Transposable elements	Phage Host Interactions	Phage_entry_and_exit
1400060	0	0	0	0	0	0	0	0	0	0	0	20	0	0	23	6	0	52	0	0	Peroxide stress regulator	Stress Response	Oxidative stress	Oxidative_stress
1275218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)	RNA Metabolism	RNA processing and modification	RNA_processing_and_degradation,_bacterial
2123698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Collagen-binding adhesin	Virulence, Disease and Defense	Adhesion	Streptococcus_pyogenes_recombinatorial_zone
1539120	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	Putative insecticidal toxin complex	Regulation and Cell signaling	NA	cAMP_signaling_in_bacteria
1118264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Erythritol phosphate dehydrogenase EryB	Carbohydrates	Sugar alcohols	Erythritol_utilization
2231778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria
578111	0	8	2	0	3	0	0	0	0	1	0	1	0	0	0	0	0	4	0	1	Predicted galactoside ABC transporter type II, permease protein 2	Carbohydrates	Di- and oligosaccharides	Lactose_and_Galactose_Uptake_and_Utilization
2042459	0	1	37	0	2	11	8	2	0	41	1	1	0	0	15	4	0	78	1	5	Competence-specific sigma factor ComX	DNA Metabolism	DNA uptake, competence	Competence_in_Streptococci
884405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Membrane bound hydrogenase, MbhG subunit	Clustering-based subsystems	Membrane-bound hydrogenase	CBSS-69014.3.peg.2094
1919734	0	1	0	0	0	1	0	0	1	0	18	0	0	26	0	0	0	2	1	0	RNA 3'-terminal phosphate cyclase (EC 6.5.1.4)	RNA Metabolism	RNA processing and modification	RNA_3'-terminal_phosphate_cyclase
1433579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cobalt-zinc-cadmium resistance protein CzcA	Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium_resistance
957298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	type 1 fimbriae major subunit FimA	Virulence	Adhesion	Type_1_pili_(mannose-sensitive_fimbriae)
2227592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ABC exporter for hemopore HasA, membrane fusion protein (MFP) family component HasE	Protein Metabolism	Secretion	Protein_secretion_by_ABC-type_exporters
70708_Alistipes_AENZ01000023.1|EFR58372.1	12	0	3	5	5	4	5	0	1	292	12	2	0	0	1	0	0	1	0	0	N-acetylhexosamine 1-kinase	Carbohydrates	NA	Lacto-N-Biose_I_and_Galacto-N-Biose_Metabolic_Pathway
1934882	0	0	0	0	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0	1	Fructoselysine transporter FrlA, cationic amino acid permease	Carbohydrates	Aminosugars	Fructoselysine_(Amadori_product)_utilization_pathway
1584943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative dipeptidase, pyoverdin biosynthesis PvdM	Iron acquisition and metabolism	Siderophores	Siderophore_Pyoverdine
760693	0	2	0	0	89	0	0	0	2	0	0	4	0	3	0	0	0	0	0	9	Beta-glucosidase (EC 3.2.1.21)	Carbohydrates	Di- and oligosaccharides	Beta-Glucoside_Metabolism
1248796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hypothetical protein GBAA1985 associated with anthrachelin biosynthesis, unique	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1188056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative tail or base plate protein gp17 [Bacteriophage A118]	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Listeria_phi-A118-like_prophages
431583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FIG135464: Cytochrome c4	Respiration	NA	Soluble_cytochromes_and_functionally_related_electron_carriers
981838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Crotonobetaine carnitine-CoA ligase (EC 6.3.2.-)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms
1116032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proline dehydrogenase (EC 1.5.99.8) (Proline oxidase)	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline,_4-hydroxyproline_uptake_and_utilization
945736	0	1	14	0	3	0	0	0	1	0	499	0	0	1280	0	0	0	220	51	0	Transcriptional regulator of catabolic arginine decarboxylase (adiA)	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Polyamine_Metabolism
2039091	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	Galactose-6-phosphate isomerase, LacB subunit (EC 5.3.1.26)	Carbohydrates	Di- and oligosaccharides	Lactose_and_Galactose_Uptake_and_Utilization
1834075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mannitol operon repressor	Carbohydrates	Sugar alcohols	Mannitol_Utilization
904262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PTS system, mannitol-specific cryptic IIA component (EC 2.7.1.69)	Carbohydrates	Sugar alcohols	Mannitol_Utilization
437167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	beta-ribofuranosylaminobenzene 5'-phosphate synthase	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin_biosynthesis2
1404103	0	1	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	Putative formate dehydrogenase-specific chaperone	Respiration	NA	Formate_hydrogenase
1573458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Inner membrane protein DotU	Membrane Transport	Protein secretion system, Type VI	Type_VI_secretion_systems
1187096	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	1	0	Enoyl-CoA hydratase [valine degradation] (EC 4.2.1.17)	Amino Acids and Derivatives	Branched-chain amino acids	Valine_degradation
1607734	0	0	0	0	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2)	Clustering-based subsystems	Probably GTP or GMP signaling related	CBSS-176299.4.peg.1292
1952302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative photosynthetic complex assembly protein	Photosynthesis	Electron transport and photophosphorylation	Photosystem_II-type_photosynthetic_reaction_center
2215520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sialic acid-induced transmembrane protein YjhT(NanM), possible mutarotase	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Sialic_Acid_Metabolism
899206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Flagellar regulatory protein FleQ	Motility and Chemotaxis	Flagellar motility in Prokaryota	Flagellum
1470730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Polysaccharide biosynthesis chain length regulator SypO	Regulation and Cell signaling	Quorum sensing and biofilm formation	Symbiotic_colonization_and_sigma-dependent_biofilm_formation_gene_cluster
1916160	0	0	0	0	0	3	0	0	1	0	12	0	0	46	0	0	0	3	3	0	6-phosphofructokinase class II (EC 2.7.1.11)	Carbohydrates	Central carbohydrate metabolism	Glycolysis_and_Gluconeogenesis
850032_Dorea_AAXA02000013.1|EDR47048.1	8	15	30	7	51	29	82	7	20	21	5	21	129	0	11	23	21	278	20	0	Rod shape-determining protein MreD	Cell Division and Cell Cycle	NA	Bacterial_Cytoskeleton
40140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Achromobactin biosynthesis protein AcsA	Iron acquisition and metabolism	Siderophores	Siderophore_Achromobactin
1529997	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	34	0	0	0	0	Heterocyst differentiation protein HetC	Cell Division and Cell Cycle	NA	Heterocyst_formation_in_cyanobacteria
831565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Intracellular septation protein IspA	Cell Division and Cell Cycle	NA	Intracellular_septation_in_Enterobacteria
1351079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N-methylhydantoinase A (EC 3.5.2.14)	Nucleosides and Nucleotides	NA	Hydantoin_metabolism
1127618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glycerol uptake operon antiterminator regulatory protein	Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization
816999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glycosyltransferase (EC 2.4.1.-)	Clustering-based subsystems	Biosynthesis of galactoglycans and related lipopolysacharides	CBSS-376686.6.peg.291
