refseq_id	subsys4	subsys1	subsys2	subsys3
1250730	cytosolic long-chain acyl-CoA thioester hydrolase family protein	Carbohydrates	One-carbon Metabolism	Serine-glyoxylate_cycle
1277527	decarboxylase	Carbohydrates	One-carbon Metabolism	Serine-glyoxylate_cycle
529564	isobutyryl-CoA dehydrogenase	Carbohydrates	One-carbon Metabolism	Serine-glyoxylate_cycle
1625233	low-specificity D-threonine aldolase	Carbohydrates	One-carbon Metabolism	Serine-glyoxylate_cycle
891339	Alginate biosynthesis protein Alg8	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
858773	Alginate biosynthesis protein AlgX	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
2214952	Alginate biosynthesis transcriptional activator	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
2227590	Alginate lyase precursor (EC 4.2.2.3)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
479037	GDP-mannose 6-dehydrogenase (EC 1.1.1.132)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
1142898	Hexuronate transporter	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
465426	Mannose-1-phosphate guanylyltransferase (GDP) (EC 2.7.7.22)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
1318085	Mannose-6-phosphate isomerase (EC 5.3.1.8)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
1133646	Pectin degradation protein KdgF	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
1462265	Phosphomannomutase (EC 5.4.2.8)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
1588437	Poly(beta-D-mannuronate) C5 epimerase precursor (EC 5.1.3.-)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
236145	Probable poly(beta-D-mannuronate) O-acetylase (EC 2.3.1.-)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
607175	RNA polymerase sigma-H factor AlgT	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
1460595	alginate biosynthesis protein AlgJ	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
1576340	alginate o-acetyltransferase AlgF	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
160746	outer membrane protein AlgE	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
292003	poly(beta-D-mannuronate) lyase (EC 4.2.2.3)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Alginate_metabolism
1334674	Pyruvate:ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.1)	Carbohydrates	Central carbohydrate metabolism	Pyruvate:ferredoxin_oxidoreductase
762928	Pyruvate:ferredoxin oxidoreductase, beta subunit (EC 1.2.7.1)	Carbohydrates	Central carbohydrate metabolism	Pyruvate:ferredoxin_oxidoreductase
1176866	Pyruvate:ferredoxin oxidoreductase, delta subunit (EC 1.2.7.1)	Carbohydrates	Central carbohydrate metabolism	Pyruvate:ferredoxin_oxidoreductase
631097	Pyruvate:ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.1)	Carbohydrates	Central carbohydrate metabolism	Pyruvate:ferredoxin_oxidoreductase
2130886	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	Carbohydrates	Central carbohydrate metabolism	Pyruvate:ferredoxin_oxidoreductase
491468	Chaperonin (heat shock protein 33)	Virulence, Disease and Defense	Adhesion	Streptococcus_pyogenes_recombinatorial_zone
2123698	Collagen-binding adhesin	Virulence, Disease and Defense	Adhesion	Streptococcus_pyogenes_recombinatorial_zone
2076554	Fibronectin-binding protein	Virulence, Disease and Defense	Adhesion	Streptococcus_pyogenes_recombinatorial_zone
874489	Fibronectin-binding protein 2	Virulence, Disease and Defense	Adhesion	Streptococcus_pyogenes_recombinatorial_zone
1175724	Multiple sugar metabolism regulator	Virulence, Disease and Defense	Adhesion	Streptococcus_pyogenes_recombinatorial_zone
2112331	Negative transcriptional regulator	Virulence, Disease and Defense	Adhesion	Streptococcus_pyogenes_recombinatorial_zone
2110893	Transcriptional regulator, RofA	Virulence, Disease and Defense	Adhesion	Streptococcus_pyogenes_recombinatorial_zone
1305944	Copper-containing nitrite reductase (EC 1.7.2.1)	Nitrogen Metabolism	NA	Denitrification
481446	Cytochrome cd1 nitrite reductase (EC:1.7.2.1)	Nitrogen Metabolism	NA	Denitrification
153214	Nitric oxide -responding transcriptional regulator Dnr (Crp/Fnr family)	Nitrogen Metabolism	NA	Denitrification
887489	Nitric oxide reductase activation protein NorD	Nitrogen Metabolism	NA	Denitrification
884783	Nitric oxide reductase activation protein NorE	Nitrogen Metabolism	NA	Denitrification
762164	Nitric oxide reductase activation protein NorQ	Nitrogen Metabolism	NA	Denitrification
2168950	Nitric-oxide reductase (EC 1.7.99.7), quinol-dependent	Nitrogen Metabolism	NA	Denitrification
1586106	Nitric-oxide reductase subunit B (EC 1.7.99.7)	Nitrogen Metabolism	NA	Denitrification
888139	Nitric-oxide reductase subunit C (EC 1.7.99.7)	Nitrogen Metabolism	NA	Denitrification
1118986	Nitrite reductase accessory protein NirV	Nitrogen Metabolism	NA	Denitrification
2171329	Nitrous oxide reductase maturation protein NosD	Nitrogen Metabolism	NA	Denitrification
1353492	Nitrous oxide reductase maturation protein NosF (ATPase)	Nitrogen Metabolism	NA	Denitrification
1374361	Nitrous oxide reductase maturation protein NosR	Nitrogen Metabolism	NA	Denitrification
1579045	Nitrous oxide reductase maturation protein, outer-membrane lipoprotein NosL	Nitrogen Metabolism	NA	Denitrification
273165	Nitrous oxide reductase maturation transmembrane protein NosY	Nitrogen Metabolism	NA	Denitrification
1640070	Nitrous-oxide reductase (EC 1.7.99.6)	Nitrogen Metabolism	NA	Denitrification
1306094	NnrS protein involved in response to NO	Nitrogen Metabolism	NA	Denitrification
1950688	NnrU family protein, required for expression of nitric oxide and nitrite reductases (Nir and Nor)	Nitrogen Metabolism	NA	Denitrification
899301	Psp operon transcriptional activator	Stress Response	NA	Phage_shock_protein_(psp)_operon
1814641	Phage shock protein A	Stress Response	NA	Phage_shock_protein_(psp)_operon
1135790	Phage shock protein B	Stress Response	NA	Phage_shock_protein_(psp)_operon
1749791	Phage shock protein C	Stress Response	NA	Phage_shock_protein_(psp)_operon
1604170	Phage shock protein D	Stress Response	NA	Phage_shock_protein_(psp)_operon
907141	Phage shock protein E precursor	Stress Response	NA	Phage_shock_protein_(psp)_operon
1664447	Phage shock protein E	Stress Response	NA	Phage_shock_protein_(psp)_operon
1344275	LysR-family transcriptional regulator clustered with PA0057	Clustering-based subsystems	NA	PA0057_cluster
398473	Metallo-beta-lactamase superfamily protein PA0057	Clustering-based subsystems	NA	PA0057_cluster
2192334	Thioredoxin-like protein clustered with PA0057	Clustering-based subsystems	NA	PA0057_cluster
1255959	Acyl carrier protein associated with anthrachelin biosynthesis	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1254852	Antibiotic biosynthesis monooxygenase domain-containing protein	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
718806	Cell surface protein IsdA, transfers heme from hemoglobin to apo-IsdC	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
94364	Cell surface protein Shp, transfers heme from hemoglobin to apo-SiaA/HtsA	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
2006390	Heme ABC transporter (Streptococcus), ATP-binding protein	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
989848	Heme ABC transporter (Streptococcus), heme and hemoglobin-binding protein SiaA/HtsA	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
2046855	Heme ABC transporter (Streptococcus), permease protein	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1888742	Heme ABC transporter, ATPase component HmuV	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1146725	Heme ABC transporter, permease protein HmuU	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
2138088	Heme ABC type transporter HtsABC, heme-binding protein	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
608574	Heme ABC type transporter HtsABC, permease protein HtsB	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1194997	Heme efflux system ATPase HrtA	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
496612	Heme efflux system permease HrtB	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
594798	Heme oxygenase (EC 1.14.99.3)	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1577770	Heme oxygenase HemO, associated with heme uptake	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1194257	Heme transporter IsdDEF, lipoprotein IsdE	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
868575	Heme transporter IsdDEF, permease component IsdF	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
555359	Heme transporter analogous to IsdDEF, ATP-binding protein	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
2204106	Hemin transport protein HmuS	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
330935	Hemoglobin, heme-dependent two component system response regulator ChrA	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
392079	Hemoglobin, heme-dependent two component system sensory histidine kinase ChrS	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
15319	Hemoglobin-dependent two component system response regulator HrrA	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
2057793	Hemoglobin-dependent two component system, sensory histidine kinase HrrS	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
2066401	Hypothetical protein DUF454	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1248796	Hypothetical protein GBAA1985 associated with anthrachelin biosynthesis, unique	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1244532	Hypothetical protein GBAA1986 associated with anthrachelin biosynthesis, isomerase-like TIM barrel domain	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1869869	Hypothetical, distant similarity with heme-degrading oxygenase IsdG	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1445776	Iron compound ABC uptake transporter ATP-binding protein	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
554131	Iron compound ABC uptake transporter ATP-binding protein PiaD	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1985674	Iron compound ABC uptake transporter ATP-binding protein PiuD	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1156462	Iron compound ABC uptake transporter permease protein	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
401787	Iron compound ABC uptake transporter permease protein PiaB	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
2043655	Iron compound ABC uptake transporter permease protein PiaC	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
2034344	Iron compound ABC uptake transporter permease protein PiuB	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
2033495	Iron compound ABC uptake transporter permease protein PiuC	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
596488	Iron compound ABC uptake transporter substrate-binding protein	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
611888	Iron compound ABC uptake transporter substrate-binding protein PiaA	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
2036647	Iron compound ABC uptake transporter substrate-binding protein PiuA	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1255198	Long-chain-fatty-acid--CoA ligase associated with anthrachelin biosynthesis	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
918002	Metallo-beta-lactamase superfamily domain protein in prophage	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
567371	NPQTN cell wall anchored protein IsdC	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
764244	NPQTN specific sortase B	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
2117100	Putative ABC transporter (ATP-binding protein), spy1791 homolog	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
2114624	Putative ABC transporter ATP-binding protein, spy1790 homolog	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
615709	Sensor histidine kinase colocalized with HrtAB transporter	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
757957	Similar to hypothetical protein DUF454	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1986440	Sortase A, LPXTG specific	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
313542	Streptococcal cell surface hemoprotein receptor Shr	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1996845	Two-component response regulator SA14-24	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1053073	Two-component response regulator colocalized with HrtAB transporter	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1018965	Two-component sensor kinase SA14-24	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
10290	Uncharacterized iron compound ABC uptake transporter, ATP-binding protein	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1419301	Uncharacterized iron compound ABC uptake transporter, permease protein	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1249287	Uncharacterized iron compound ABC uptake transporter, substrate-binding protein	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
2127693	Zn-dependent hydrolase (beta-lactamase superfamily)	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
1534845	Glycyl-tRNA synthetase (EC 6.1.1.14)	Protein Metabolism	Protein biosynthesis	tRNA_aminoacylation,_Gly
794352	Glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	Protein Metabolism	Protein biosynthesis	tRNA_aminoacylation,_Gly
718905	Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	Protein Metabolism	Protein biosynthesis	tRNA_aminoacylation,_Gly
881672	Energy-conserving hydrogenase (ferredoxin), subunit A	Respiration	Electron donating reactions	Energy-conserving_hydrogenase_(ferredoxin)
792697	Energy-conserving hydrogenase (ferredoxin), subunit B	Respiration	Electron donating reactions	Energy-conserving_hydrogenase_(ferredoxin)
807527	Energy-conserving hydrogenase (ferredoxin), subunit C	Respiration	Electron donating reactions	Energy-conserving_hydrogenase_(ferredoxin)
655684	Energy-conserving hydrogenase (ferredoxin), subunit D	Respiration	Electron donating reactions	Energy-conserving_hydrogenase_(ferredoxin)
812477	Energy-conserving hydrogenase (ferredoxin), subunit E	Respiration	Electron donating reactions	Energy-conserving_hydrogenase_(ferredoxin)
877442	Energy-conserving hydrogenase (ferredoxin), subunit F	Respiration	Electron donating reactions	Energy-conserving_hydrogenase_(ferredoxin)
2094942	Exopolysaccharide biosynthesis transcriptional activator EpsA	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Extracellular_Polysaccharide_Biosynthesis_of_Streptococci
1989519	Tyrosine-protein phosphatase CpsB (EC 3.1.3.48)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Extracellular_Polysaccharide_Biosynthesis_of_Streptococci
1998460	Tyrosine-protein kinase transmembrane modulator EpsC	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Extracellular_Polysaccharide_Biosynthesis_of_Streptococci
595172	Tyrosine-protein kinase EpsD (EC 2.7.10.2)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Extracellular_Polysaccharide_Biosynthesis_of_Streptococci
1180997	Galactosyl transferase CpsE (EC 2.7.8.-)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Extracellular_Polysaccharide_Biosynthesis_of_Streptococci
204558	Polysaccharide biosynthesis protein CpsF	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Extracellular_Polysaccharide_Biosynthesis_of_Streptococci
770358	Glycosyl transferase CpsG	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Extracellular_Polysaccharide_Biosynthesis_of_Streptococci
484365	Polysaccharide biosynthesis protein CpsH(V)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Extracellular_Polysaccharide_Biosynthesis_of_Streptococci
2071863	Capsular polysaccharide repeating-unit polymerase CpsH	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Extracellular_Polysaccharide_Biosynthesis_of_Streptococci
1181641	Capsular polysaccharide repeat unit transporter CpsL	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Extracellular_Polysaccharide_Biosynthesis_of_Streptococci
2036440	Capsular polysaccharide biosynthesis protein CpsK(V)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Extracellular_Polysaccharide_Biosynthesis_of_Streptococci
512959	Capsular polysaccharide biosynthesis protein Cps4E	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Extracellular_Polysaccharide_Biosynthesis_of_Streptococci
